TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_EUR,CreditCardFees_EUR,InsuranceFees_EUR,LatePaymentAmount_EUR,MonthlyIncome_EUR
114,8035,2023-06-15,Transfer,2953.172903626719,Savings Account,Student,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,833,4794.28,Middle Income Segment,Mid-tier Savings Booster,2953.17,0.0,0.0,0.0,4794.28
115,2484,2024-03-02,Transfer,1990.238245965489,Loan,Business,Bilbao,43.263,-2.935,Online,USD,0.0,92.5,0.0,596,8697.73,High Income Segment,Premium Investment Services,1715.72,0.0,79.74,0.0,7498.04
116,8858,2024-12-01,Withdrawal,7655.499366289621,Checking Account,Student,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,0.0,815,7309.18,High Income Segment,Premium Investment Services,7655.5,0.0,0.0,0.0,7309.18
117,1863,2024-02-21,Fee,1299.136099736297,Savings Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,0.0,692,2667.94,Low Income Segment,No-Fee Basic Account,1299.14,0.0,0.0,0.0,2667.94
118,3790,2025-04-11,Card Payment,8645.792311674946,Loan,Platinum,Malaga,36.7213,-4.4214,Branch,EUR,0.0,14.09,0.0,499,3312.59,Middle Income Segment,Personal Loan Cashback Offer,8645.79,0.0,14.09,0.0,3312.59
119,8408,2024-05-17,Withdrawal,9780.136305965982,Mortgage,Business,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,392,1029.97,Low Income Segment,Financial Literacy Program Access,9780.14,0.0,0.0,0.0,1029.97
120,9755,2024-05-16,Fee,6765.32682393808,Credit Card,Student,Murcia,37.9847,-1.1287,ATM,EUR,6.49,0.0,0.0,830,1922.64,Low Income Segment,Financial Literacy Program Access,6765.33,6.49,0.0,0.0,1922.64
121,6116,2024-06-20,Withdrawal,4211.480993477863,Credit Card,Business,Murcia,37.9847,-1.1287,Branch,EUR,44.83,0.0,0.0,788,8374.37,High Income Segment,Exclusive Platinum Package,4211.48,44.83,0.0,0.0,8374.37
122,7019,2023-06-25,Fee,736.1105178687623,Credit Card,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,43.19,0.0,0.0,615,1529.48,Low Income Segment,Financial Literacy Program Access,736.11,43.19,0.0,0.0,1529.48
123,2757,2023-06-11,Card Payment,12168.41380663181,Loan,Student,Barcelona,41.3874,2.1686,Branch,USD,0.0,31.24,0.0,624,7398.72,High Income Segment,Premium Investment Services,10490.01,0.0,26.93,0.0,6378.21
124,8574,2023-04-25,Deposit,2865.759079252792,Mortgage,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,594,5564.59,Middle Income Segment,Mid-tier Savings Booster,2865.76,0.0,0.0,0.0,5564.59
125,7374,2024-04-21,Fee,11472.19976098748,Mortgage,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,601,5738.93,Middle Income Segment,Mid-tier Savings Booster,11472.2,0.0,0.0,0.0,5738.93
126,7892,2023-04-12,Card Payment,2062.683789113935,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Mobile,USD,0.0,0.0,0.0,750,8599.04,High Income Segment,Exclusive Platinum Package,1778.18,0.0,0.0,0.0,7412.97
127,2678,2024-12-12,Withdrawal,1406.21485470575,Savings Account,Business,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,452,7403.54,High Income Segment,Premium Investment Services,1406.21,0.0,0.0,0.0,7403.54
128,4242,2023-11-26,Transfer,6957.247915647818,Loan,Student,Seville,37.3891,-5.9845,Online,EUR,0.0,34.39,0.0,430,4811.89,Middle Income Segment,Personal Loan Cashback Offer,6957.25,0.0,34.39,0.0,4811.89
129,5636,2023-02-03,Loan Payment,3228.769229273407,Checking Account,Student,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,143.26,408,9294.06,High Income Segment,Premium Investment Services,3228.77,0.0,0.0,143.26,9294.06
130,2059,2023-09-11,Card Payment,4780.10096973339,Savings Account,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,302,6929.65,Middle Income Segment,Mid-tier Savings Booster,4780.1,0.0,0.0,0.0,6929.65
131,7668,2024-03-04,Card Payment,10527.10142168236,Loan,Standard,Murcia,37.9847,-1.1287,Online,EUR,0.0,52.52,0.0,532,5830.5,Middle Income Segment,Personal Loan Cashback Offer,10527.1,0.0,52.52,0.0,5830.5
132,4157,2023-11-28,Card Payment,13735.76412195292,Mortgage,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,0.0,562,9346.26,High Income Segment,Exclusive Platinum Package,13735.76,0.0,0.0,0.0,9346.26
133,6915,2023-12-13,Fee,7959.612011938613,Loan,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,31.59,0.0,559,7807.33,High Income Segment,Premium Investment Services,7959.61,0.0,31.59,0.0,7807.33
134,3693,2023-04-15,Fee,3273.465286608715,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,847,2947.44,Low Income Segment,Financial Literacy Program Access,3273.47,0.0,0.0,0.0,2947.44
135,4627,2023-08-07,Transfer,4046.96438012622,Checking Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,596,3496.0,Middle Income Segment,Mid-tier Savings Booster,4046.96,0.0,0.0,0.0,3496.0
136,6450,2023-07-23,Deposit,11409.87344203964,Mortgage,Business,Zaragoza,41.6488,-0.8891,ATM,USD,0.0,0.0,0.0,344,5497.9,Middle Income Segment,Mid-tier Savings Booster,9836.1,0.0,0.0,0.0,4739.57
137,2663,2024-12-14,Withdrawal,327.4863082295838,Savings Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,667,1073.62,Low Income Segment,No-Fee Basic Account,327.49,0.0,0.0,0.0,1073.62
138,6592,2023-04-28,Deposit,10718.51274733261,Loan,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,21.33,0.0,672,9733.0,High Income Segment,Premium Investment Services,10718.51,0.0,21.33,0.0,9733.0
139,8392,2023-11-06,Fee,6179.036320183563,Credit Card,Student,Madrid,40.4168,-3.7038,Online,EUR,31.01,0.0,0.0,388,6498.58,Middle Income Segment,Gold Card with Travel Benefits,6179.04,31.01,0.0,0.0,6498.58
140,2306,2023-10-07,Fee,10785.2692607598,Mortgage,Standard,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,0.0,376,9448.96,High Income Segment,Exclusive Platinum Package,10785.27,0.0,0.0,0.0,9448.96
141,7776,2025-05-02,Card Payment,10349.49162502765,Mortgage,Gold,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,551,8144.91,High Income Segment,Exclusive Platinum Package,10349.49,0.0,0.0,0.0,8144.91
142,6864,2023-08-01,Card Payment,8293.7022437606,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,32.1,0.0,0.0,365,3327.66,Middle Income Segment,Gold Card with Travel Benefits,8293.7,32.1,0.0,0.0,3327.66
143,8526,2023-07-27,Deposit,441.1094022552592,Savings Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,0.0,0.0,0.0,434,3216.56,Middle Income Segment,Mid-tier Savings Booster,441.11,0.0,0.0,0.0,3216.56
144,9901,2023-12-21,Withdrawal,2945.011275073902,Checking Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,0.0,720,5890.59,Middle Income Segment,Mid-tier Savings Booster,2945.01,0.0,0.0,0.0,5890.59
145,6575,2023-03-19,Fee,3923.235026220272,Checking Account,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,840,2177.58,Low Income Segment,Financial Literacy Program Access,3923.24,0.0,0.0,0.0,2177.58
146,6530,2023-09-28,Fee,2728.725019089501,Savings Account,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,325,1713.13,Low Income Segment,No-Fee Basic Account,2728.73,0.0,0.0,0.0,1713.13
147,5413,2023-11-27,Deposit,11703.86636644769,Loan,Student,Malaga,36.7213,-4.4214,Branch,EUR,0.0,24.92,0.0,745,8971.62,High Income Segment,Premium Investment Services,11703.87,0.0,24.92,0.0,8971.62
148,4748,2023-09-08,Loan Payment,338.5928200636643,Checking Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,152.41,688,9060.84,High Income Segment,Premium Investment Services,338.59,0.0,0.0,152.41,9060.84
149,1663,2024-12-16,Card Payment,4322.291531532833,Savings Account,Student,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,643,6621.95,Middle Income Segment,Mid-tier Savings Booster,4322.29,0.0,0.0,0.0,6621.95
150,2998,2024-06-10,Transfer,8229.949783533855,Mortgage,Gold,Bilbao,43.263,-2.935,ATM,USD,0.0,0.0,0.0,712,5585.0,Middle Income Segment,Mid-tier Savings Booster,7094.78,0.0,0.0,0.0,4814.66
151,8994,2023-02-24,Fee,5429.339590941511,Credit Card,Student,Bilbao,43.263,-2.935,Branch,EUR,32.1,0.0,0.0,717,1736.58,Low Income Segment,Financial Literacy Program Access,5429.34,32.1,0.0,0.0,1736.58
152,2495,2024-03-14,Withdrawal,3985.790713997551,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,USD,0.0,38.99,0.0,700,4981.79,Middle Income Segment,Personal Loan Cashback Offer,3436.03,0.0,33.61,0.0,4294.65
153,4304,2023-07-23,Loan Payment,7995.880335902311,Loan,Student,Valencia,39.4699,-0.3763,ATM,EUR,0.0,68.21,57.62,322,4683.03,Middle Income Segment,Personal Loan Cashback Offer,7995.88,0.0,68.21,57.62,4683.03
154,4763,2023-03-25,Deposit,9636.769382486147,Mortgage,Business,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,0.0,469,1019.83,Low Income Segment,Financial Literacy Program Access,9636.77,0.0,0.0,0.0,1019.83
155,6232,2023-03-23,Deposit,1482.420673365489,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,760,9780.41,High Income Segment,Premium Investment Services,1482.42,0.0,0.0,0.0,9780.41
156,2853,2025-04-10,Withdrawal,8409.992332080768,Loan,Standard,Bilbao,43.263,-2.935,Branch,EUR,0.0,97.6,0.0,819,7914.15,High Income Segment,Premium Investment Services,8409.99,0.0,97.6,0.0,7914.15
157,7585,2024-08-29,Card Payment,2615.908113515311,Credit Card,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0.6,0.0,0.0,454,3460.4,Middle Income Segment,Gold Card with Travel Benefits,2615.91,0.6,0.0,0.0,3460.4
158,2291,2023-05-15,Card Payment,10267.49742632577,Mortgage,Student,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,445,8931.89,High Income Segment,Exclusive Platinum Package,10267.5,0.0,0.0,0.0,8931.89
159,4581,2023-05-03,Loan Payment,7602.950729549966,Loan,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0.0,91.8,187.41,347,7310.3,High Income Segment,Premium Investment Services,7602.95,0.0,91.8,187.41,7310.3
160,8554,2024-04-21,Withdrawal,10671.85115417816,Mortgage,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,815,3304.05,Middle Income Segment,Mid-tier Savings Booster,10671.85,0.0,0.0,0.0,3304.05
161,8280,2023-02-20,Fee,161.2606692364657,Checking Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,653,5041.82,Middle Income Segment,Mid-tier Savings Booster,161.26,0.0,0.0,0.0,5041.82
162,2636,2024-04-25,Loan Payment,629.6931116291873,Savings Account,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,170.35,847,9297.32,High Income Segment,Premium Investment Services,629.69,0.0,0.0,170.35,9297.32
163,4696,2023-01-19,Transfer,12521.2874470498,Mortgage,Gold,Murcia,37.9847,-1.1287,Mobile,USD,0.0,0.0,0.0,577,2772.25,Low Income Segment,Financial Literacy Program Access,10794.21,0.0,0.0,0.0,2389.87
164,1698,2023-04-10,Transfer,2973.676372758295,Checking Account,Student,Seville,37.3891,-5.9845,Branch,EUR,0.0,0.0,0.0,781,6444.31,Middle Income Segment,Mid-tier Savings Booster,2973.68,0.0,0.0,0.0,6444.31
165,5737,2024-11-10,Withdrawal,10391.06726990342,Loan,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0.0,74.53,0.0,428,5083.44,Middle Income Segment,Personal Loan Cashback Offer,10391.07,0.0,74.53,0.0,5083.44
166,1854,2025-05-18,Transfer,789.8324628479244,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,USD,0.0,89.91,0.0,757,5159.22,Middle Income Segment,Personal Loan Cashback Offer,680.89,0.0,77.51,0.0,4447.6
167,9164,2023-12-14,Withdrawal,6001.283054435324,Checking Account,Student,Barcelona,41.3874,2.1686,Mobile,USD,0.0,0.0,0.0,844,5602.92,Middle Income Segment,Mid-tier Savings Booster,5173.52,0.0,0.0,0.0,4830.1
168,6855,2024-07-12,Fee,1051.458568373118,Loan,Standard,Zaragoza,41.6488,-0.8891,Branch,USD,0.0,31.08,0.0,757,9721.83,High Income Segment,Premium Investment Services,906.43,0.0,26.79,0.0,8380.89
169,8392,2024-04-27,Card Payment,5821.531611424764,Loan,Student,Barcelona,41.3874,2.1686,Branch,EUR,0.0,85.17,0.0,642,5864.17,Middle Income Segment,Personal Loan Cashback Offer,5821.53,0.0,85.17,0.0,5864.17
170,7528,2024-05-30,Fee,11642.06991031372,Loan,Platinum,Murcia,37.9847,-1.1287,Online,EUR,0.0,17.7,0.0,666,4347.97,Middle Income Segment,Personal Loan Cashback Offer,11642.07,0.0,17.7,0.0,4347.97
171,6249,2024-07-23,Withdrawal,612.915309573801,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,724,8718.46,High Income Segment,Premium Investment Services,612.92,0.0,0.0,0.0,8718.46
172,6172,2024-03-11,Fee,2739.48969874913,Checking Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,444,6818.76,Middle Income Segment,Mid-tier Savings Booster,2739.49,0.0,0.0,0.0,6818.76
173,2707,2024-09-28,Transfer,7730.51973696136,Mortgage,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,576,8435.16,High Income Segment,Exclusive Platinum Package,7730.52,0.0,0.0,0.0,8435.16
174,6791,2024-09-24,Fee,8798.83738699374,Credit Card,Standard,Murcia,37.9847,-1.1287,Online,EUR,2.41,0.0,0.0,349,3884.35,Middle Income Segment,Gold Card with Travel Benefits,8798.84,2.41,0.0,0.0,3884.35
175,6535,2024-12-01,Transfer,1662.396797989682,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,652,8622.2,High Income Segment,Premium Investment Services,1662.4,0.0,0.0,0.0,8622.2
176,5931,2023-11-12,Card Payment,10022.95806053959,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,74.24,0.0,578,1191.87,Low Income Segment,Financial Literacy Program Access,10022.96,0.0,74.24,0.0,1191.87
177,4510,2023-07-19,Card Payment,7027.416481063577,Credit Card,Student,Valencia,39.4699,-0.3763,ATM,USD,39.91,0.0,0.0,753,7551.28,High Income Segment,Exclusive Platinum Package,6058.12,34.41,0.0,0.0,6509.72
178,1202,2024-08-27,Transfer,3010.289713638469,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,13.55,0.0,0.0,623,5037.89,Middle Income Segment,Gold Card with Travel Benefits,3010.29,13.55,0.0,0.0,5037.89
179,5218,2023-05-09,Deposit,2662.766114386577,Checking Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,347,2487.82,Low Income Segment,Financial Literacy Program Access,2662.77,0.0,0.0,0.0,2487.82
180,9958,2024-05-08,Fee,1495.801877834047,Checking Account,Platinum,Barcelona,41.3874,2.1686,Mobile,USD,0.0,0.0,0.0,339,9114.49,High Income Segment,Premium Investment Services,1289.48,0.0,0.0,0.0,7857.32
181,5389,2024-12-12,Fee,6781.0649190422,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,4.0,0.0,0.0,458,9366.83,High Income Segment,Exclusive Platinum Package,6781.06,4.0,0.0,0.0,9366.83
182,3327,2023-12-31,Withdrawal,4394.423417836008,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,548,4704.12,Middle Income Segment,Mid-tier Savings Booster,4394.42,0.0,0.0,0.0,4704.12
183,9004,2023-03-02,Withdrawal,2321.361107606285,Mortgage,Business,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,616,1344.01,Low Income Segment,Financial Literacy Program Access,2321.36,0.0,0.0,0.0,1344.01
184,3931,2023-05-02,Loan Payment,9244.64847984441,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,18.96,787,1544.78,Low Income Segment,Financial Literacy Program Access,9244.65,0.0,0.0,18.96,1544.78
185,8777,2024-12-01,Transfer,2489.796786777729,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,382,4425.78,Middle Income Segment,Mid-tier Savings Booster,2489.8,0.0,0.0,0.0,4425.78
186,1197,2023-01-23,Card Payment,466.3689548320194,Savings Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,312,6826.22,Middle Income Segment,Mid-tier Savings Booster,466.37,0.0,0.0,0.0,6826.22
187,8125,2025-04-13,Card Payment,4757.365377188984,Savings Account,Gold,Seville,37.3891,-5.9845,Mobile,USD,0.0,0.0,0.0,597,1977.82,Low Income Segment,No-Fee Basic Account,4101.18,0.0,0.0,0.0,1705.02
188,2930,2023-08-10,Deposit,10366.71869636942,Loan,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,27.77,0.0,617,6000.76,Middle Income Segment,Personal Loan Cashback Offer,10366.72,0.0,27.77,0.0,6000.76
189,7287,2023-11-29,Transfer,1072.093145410984,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,379,7686.4,High Income Segment,Exclusive Platinum Package,1072.09,0.0,0.0,0.0,7686.4
190,9800,2023-04-27,Fee,11563.85896452552,Loan,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,90.58,0.0,569,5680.7,Middle Income Segment,Personal Loan Cashback Offer,11563.86,0.0,90.58,0.0,5680.7
191,5282,2023-03-10,Loan Payment,13659.65538726834,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,130.87,770,9589.84,High Income Segment,Exclusive Platinum Package,13659.66,0.0,0.0,130.87,9589.84
192,3511,2023-12-17,Transfer,421.9746183262191,Credit Card,Gold,Barcelona,41.3874,2.1686,Branch,EUR,18.11,0.0,0.0,692,9823.08,High Income Segment,Exclusive Platinum Package,421.97,18.11,0.0,0.0,9823.08
193,1659,2023-07-06,Loan Payment,2511.55349757105,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0.0,63.22,182.83,791,4343.97,Middle Income Segment,Personal Loan Cashback Offer,2511.55,0.0,63.22,182.83,4343.97
194,3811,2025-04-21,Transfer,3505.142012836658,Savings Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,347,3372.51,Middle Income Segment,Mid-tier Savings Booster,3505.14,0.0,0.0,0.0,3372.51
195,8098,2023-01-15,Fee,13926.03595866436,Mortgage,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,390,7327.52,High Income Segment,Exclusive Platinum Package,13926.04,0.0,0.0,0.0,7327.52
196,7546,2024-06-21,Fee,4106.632614539107,Savings Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,399,2383.1,Low Income Segment,No-Fee Basic Account,4106.63,0.0,0.0,0.0,2383.1
197,2986,2025-05-01,Transfer,2203.81263524821,Checking Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,0.0,498,7599.31,High Income Segment,Premium Investment Services,2203.81,0.0,0.0,0.0,7599.31
198,9338,2025-02-22,Card Payment,512.6313658619501,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,409,5142.09,Middle Income Segment,Mid-tier Savings Booster,512.63,0.0,0.0,0.0,5142.09
199,3911,2023-01-12,Card Payment,7053.840374060023,Mortgage,Student,Barcelona,41.3874,2.1686,Mobile,USD,0.0,0.0,0.0,435,7360.8,High Income Segment,Exclusive Platinum Package,6080.9,0.0,0.0,0.0,6345.52
200,2734,2024-07-01,Deposit,463.2414391397546,Savings Account,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,619,5087.3,Middle Income Segment,Mid-tier Savings Booster,463.24,0.0,0.0,0.0,5087.3
201,2843,2024-09-25,Fee,1227.317964270225,Savings Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,0.0,540,2191.48,Low Income Segment,No-Fee Basic Account,1227.32,0.0,0.0,0.0,2191.48
202,9680,2023-02-27,Withdrawal,3194.64006016076,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,0.0,731,3888.45,Middle Income Segment,Mid-tier Savings Booster,3194.64,0.0,0.0,0.0,3888.45
203,3976,2024-04-18,Deposit,7383.262460031303,Mortgage,Business,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,591,5420.52,Middle Income Segment,Mid-tier Savings Booster,7383.26,0.0,0.0,0.0,5420.52
204,2959,2024-09-09,Transfer,3690.90119383117,Credit Card,Business,Valencia,39.4699,-0.3763,ATM,EUR,0.22,0.0,0.0,458,7761.79,High Income Segment,Exclusive Platinum Package,3690.9,0.22,0.0,0.0,7761.79
205,6759,2024-12-05,Deposit,7252.300905770246,Checking Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0.0,0.0,0.0,621,7232.26,High Income Segment,Premium Investment Services,7252.3,0.0,0.0,0.0,7232.26
206,7694,2024-12-24,Withdrawal,966.5519908089552,Savings Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,836,4470.53,Middle Income Segment,Mid-tier Savings Booster,966.55,0.0,0.0,0.0,4470.53
207,3385,2023-01-12,Fee,4773.181334962796,Credit Card,Gold,Madrid,40.4168,-3.7038,Online,EUR,19.16,0.0,0.0,316,2095.59,Low Income Segment,Financial Literacy Program Access,4773.18,19.16,0.0,0.0,2095.59
208,5736,2024-05-14,Fee,2862.75926815943,Savings Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,695,2165.77,Low Income Segment,No-Fee Basic Account,2862.76,0.0,0.0,0.0,2165.77
209,2802,2025-03-04,Card Payment,4807.008610794429,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,599,4788.21,Middle Income Segment,Mid-tier Savings Booster,4807.01,0.0,0.0,0.0,4788.21
210,9155,2025-02-03,Fee,6901.599751837778,Credit Card,Standard,Seville,37.3891,-5.9845,Mobile,EUR,23.18,0.0,0.0,306,1790.86,Low Income Segment,Financial Literacy Program Access,6901.6,23.18,0.0,0.0,1790.86
211,9120,2023-04-25,Card Payment,12924.3448828275,Mortgage,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,0.0,675,3157.09,Middle Income Segment,Mid-tier Savings Booster,12924.34,0.0,0.0,0.0,3157.09
212,7616,2024-08-25,Withdrawal,6728.910196478897,Loan,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0.0,72.87,0.0,767,7335.86,High Income Segment,Premium Investment Services,6728.91,0.0,72.87,0.0,7335.86
213,6534,2023-01-15,Deposit,3898.450804439648,Savings Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,664,1883.12,Low Income Segment,No-Fee Basic Account,3898.45,0.0,0.0,0.0,1883.12
214,5061,2023-04-25,Transfer,482.6980989558252,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0.0,0.0,0.0,641,4662.06,Middle Income Segment,Mid-tier Savings Booster,482.7,0.0,0.0,0.0,4662.06
215,1262,2023-08-23,Transfer,1512.471042793745,Credit Card,Business,Murcia,37.9847,-1.1287,ATM,EUR,48.88,0.0,0.0,781,8024.65,High Income Segment,Exclusive Platinum Package,1512.47,48.88,0.0,0.0,8024.65
216,7287,2025-03-17,Deposit,5743.382747670052,Loan,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,61.43,0.0,791,1324.37,Low Income Segment,Financial Literacy Program Access,5743.38,0.0,61.43,0.0,1324.37
217,9815,2023-04-18,Fee,4594.500122215881,Savings Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,751,6082.81,Middle Income Segment,Mid-tier Savings Booster,4594.5,0.0,0.0,0.0,6082.81
218,3049,2024-04-14,Card Payment,6606.273347526672,Loan,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0.0,8.93,0.0,323,1517.16,Low Income Segment,Financial Literacy Program Access,6606.27,0.0,8.93,0.0,1517.16
219,6423,2024-04-26,Transfer,4234.026866203159,Credit Card,Standard,Malaga,36.7213,-4.4214,Online,EUR,18.64,0.0,0.0,845,3174.81,Middle Income Segment,Gold Card with Travel Benefits,4234.03,18.64,0.0,0.0,3174.81
220,5548,2023-08-17,Fee,4682.696358857946,Checking Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,450,4485.75,Middle Income Segment,Mid-tier Savings Booster,4682.7,0.0,0.0,0.0,4485.75
221,4108,2024-08-31,Loan Payment,1225.996630482062,Credit Card,Platinum,Seville,37.3891,-5.9845,Online,EUR,32.89,0.0,167.57,524,6226.84,Middle Income Segment,Gold Card with Travel Benefits,1226.0,32.89,0.0,167.57,6226.84
